estacion,nombre,region,longitud,latitud,elevacion_m,fecha,wind_speed_mean_ms,wind_direction_mean_deg,temperatura_mean_c,humedad_mean_pct,presion_mean_hpa,ghi_mean_wm2,fuente_datos
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-02-28,5.832951388888889,147.52083333333334,15.977058531746032,41.801339285714285,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-03-31,6.025817652329749,139.5622759856631,16.432571684587813,27.12522401433692,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-04-30,5.391706018518518,136.8574074074074,15.993796296296296,28.92361111111111,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-05-31,8.005389784946235,117.81294802867383,14.690076164874553,13.581093189964157,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-06-30,10.58039351851852,95.95,11.988819444444443,15.740509259259259,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-07-31,10.93290770609319,101.69108422939068,12.207280465949822,21.69578853046595,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-08-31,7.566895161290323,125.37432795698925,13.812208781362006,11.721102150537634,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-09-30,6.382101851851852,137.59328703703704,15.200949074074076,9.172222222222222,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-10-31,6.074876792114695,155.4823028673835,15.621908602150537,16.83445340501792,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-11-30,5.849976851851852,158.22800925925927,16.63425925925926,17.625925925925927,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2018-12-31,6.612150537634409,148.31742831541217,17.08214605734767,15.754256272401435,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-01-31,6.380819892473118,145.28763440860214,17.27587365591398,32.85640681003584,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-02-28,5.691217757936508,152.03794642857142,17.46374007936508,38.34920634920635,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-03-31,6.675067204301075,137.26859318996415,17.033758960573476,22.801971326164875,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-04-30,7.1432824074074075,122.00486111111111,15.414328703703703,24.629166666666666,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-05-31,10.011766583086391,108.26304992021883,13.274618190107134,18.127193982220195,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-06-30,9.217344907407407,113.07268518518518,14.246828703703704,11.838425925925925,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-07-31,8.81385976702509,107.84543010752688,13.18801523297491,12.489695340501791,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-08-31,6.392016129032258,130.47871863799284,15.471662186379929,6.916666666666667,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-09-30,11.48705787037037,117.9650462962963,14.03712962962963,14.326851851851853,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-10-31,8.55116711469534,136.68548387096774,14.945071684587814,16.488351254480285,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-11-30,6.227587962962963,149.3740740740741,17.09949074074074,19.053472222222222,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2019-12-31,5.658411738351255,152.42674731182797,17.094466845878134,19.671146953405017,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-01-31,6.392921146953405,146.97244623655914,17.308960573476703,35.95004480286738,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-02-29,5.892385057471264,149.51077586206895,17.49911398467433,34.1566091954023,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-03-31,5.562457437275986,144.2515681003584,17.07591845878136,31.33086917562724,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-04-30,6.222108796296296,141.77731481481482,16.526157407407407,24.121064814814815,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-05-31,7.841283602150537,110.61424731182795,15.824148745519713,15.194220430107526,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-06-30,10.494606481481481,99.61203703703704,12.20650462962963,19.786574074074075,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-07-31,7.5759162186379925,119.31608422939068,12.725940860215053,8.903001792114695,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-08-31,10.03369399641577,113.16980286738351,12.147580645161291,16.287410394265233,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-09-30,8.662171296296297,123.12847222222223,14.245300925925925,12.724074074074075,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-10-31,6.880750448028674,143.6720430107527,16.591666666666665,13.848118279569892,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-11-30,7.639560185185186,141.75671296296295,15.689050925925926,13.2875,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2020-12-31,5.988714157706093,146.32862903225808,16.180913978494626,24.44399641577061,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-01-31,5.633268369175627,153.25448028673836,15.986066308243728,29.38418458781362,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-02-28,7.101517857142857,135.51884920634922,16.446775793650794,30.894593253968253,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-03-31,7.395241935483871,138.19735663082437,15.451232078853048,35.15098566308244,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-04-30,9.208747685185186,114.45509259259259,14.829282407407407,21.42361111111111,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-05-31,9.70888664874552,110.05197132616487,13.65701164874552,20.879704301075268,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-06-30,10.28762962962963,101.4125,11.833078703703704,18.066435185185185,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-07-31,8.198151881720431,112.30309139784946,13.33483422939068,12.415994623655914,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-08-31,10.813228046594983,109.55824372759857,12.499462365591398,15.823924731182796,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-09-30,8.932479166666667,126.89467592592592,14.561203703703704,10.486342592592592,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-10-31,9.667152777777778,130.71236559139786,14.56456093189964,12.315636200716845,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d04,d04,II Región de Antofagasta,-69.65,-25.09,2550.0,2021-11-30,7.616593113482057,137.27376333656645,15.489451988360814,12.862027158098932,,0.0,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d04.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2009-07-31,11.320776760341017,81.0,11.800236817177138,17.32564021498577,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2009-08-31,7.807190860215054,115.49417562724014,15.050470430107527,9.38328853046595,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2009-09-30,10.133541666666668,105.20046296296296,14.15611111111111,8.525925925925925,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2009-10-31,8.165725806451613,130.97423835125448,17.292316308243727,10.10663082437276,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2009-11-30,6.223194444444444,152.07569444444445,18.07988425925926,18.881481481481483,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2009-12-31,6.659714673913044,152.4705615942029,18.316938405797103,18.093297101449274,782.9436111111111,424.18111111111114,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-01-31,6.643212365591397,152.4146505376344,18.734923835125446,21.65367383512545,782.4150985663082,416.7576164874552,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-02-28,7.6559027777777775,138.86135912698413,19.134945436507937,29.78968253968254,782.2418154761905,387.3511904761905,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-03-31,6.517585125448028,139.72401433691758,18.91339605734767,22.209005376344088,783.1211917562724,346.1810035842294,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-04-30,7.18474537037037,125.7900462962963,17.184722222222224,19.013657407407408,783.7129629629629,281.9363425925926,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-05-31,12.701299283154121,66.80465949820788,14.155174731182795,25.77732974910394,782.9000896057348,232.00784050179212,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-06-30,11.199837962962963,74.93240740740741,13.405300925925927,13.143518518518519,784.1039351851852,203.9597222222222,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-07-31,10.619108422939068,86.56586021505376,11.05866935483871,12.709901433691757,783.1839157706094,231.73140681003585,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-08-31,8.812477598566309,104.29301075268818,15.175537634408604,7.416442652329749,783.7081093189964,272.3754480286738,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-09-30,9.402962962962963,118.70254629629629,14.477662037037037,10.84375,783.2516203703703,330.77337962962963,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-10-31,10.534162186379929,105.20586917562724,14.807168458781362,11.789874551971327,782.9845430107526,382.16554659498206,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-11-30,8.498055555555554,129.38425925925927,15.866597222222222,13.00625,782.9043981481482,411.2006944444444,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2010-12-31,8.20165770609319,134.2027329749104,16.438956093189965,19.2078853046595,782.3680555555555,418.09991039426524,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-01-31,6.708310931899642,148.7692652329749,17.388956093189964,25.302643369175627,782.2728494623656,406.0445788530466,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-02-28,8.146329365079366,137.31349206349208,16.910391865079365,39.079613095238095,782.7390873015873,360.0796130952381,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-03-31,7.51644265232975,132.75369789332137,16.691842223218288,22.461676378305693,783.0614074406096,343.02599731062304,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-04-30,7.158518518518519,125.72013888888888,16.135671296296298,24.459722222222222,783.5763888888889,278.35578703703703,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-05-31,8.44769265232975,111.60058243727599,16.72007168458781,13.13149641577061,783.7074372759856,215.40120967741936,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-06-30,11.197152777777777,87.13472222222222,13.77601851851852,18.141898148148147,782.7046296296296,199.09490740740742,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-07-31,11.926369629461242,72.504887474426,12.252909752216414,22.04955671743578,782.3323482609684,212.06115026142305,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-08-31,9.365882616487456,105.60931899641577,13.861290322580645,9.801299283154123,783.3725358422939,272.0573476702509,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-09-30,6.090825688073394,142.77958127499411,16.79558927311221,8.183015760997412,784.4427193601506,329.3225123500353,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-10-31,9.679656030776194,112.82439465942521,14.701007015161801,11.746548992984838,782.8843629780494,382.36478841366824,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-11-30,6.870949074074074,145.48819444444445,17.379513888888887,14.166898148148148,783.0199074074075,411.20694444444445,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2011-12-31,7.648454301075268,147.00604838709677,17.644690860215054,19.50089605734767,782.6814516129032,411.99283154121866,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-01-31,7.065793010752689,149.7502240143369,17.334520609318997,30.724910394265233,783.182123655914,404.60931899641577,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-02-29,6.7075670498084285,149.56154214559388,17.350574712643677,37.240421455938694,782.5890804597701,361.6554118773946,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-03-31,5.811603942652329,148.29569892473117,18.69937275985663,27.820564516129032,782.7791218637993,334.9715501792115,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-04-30,8.981041666666666,107.53194444444445,15.708333333333334,34.10925925925926,783.1319444444445,264.9263888888889,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-05-31,7.890008960573477,113.5611559139785,16.448252688172044,15.57168458781362,783.5566756272401,222.171146953405,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-06-30,7.9368287037037035,106.38796296296296,14.822222222222223,15.128935185185185,784.1090277777778,194.41805555555555,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-07-31,8.289964157706093,102.94578853046595,14.250918458781362,9.192428315412187,783.1288082437276,207.54502688172042,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-08-31,10.431474014336917,99.02150537634408,15.060170250896059,9.745967741935484,783.2569444444445,259.40479390681,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-09-30,9.10923611111111,117.50092592592593,17.270648148148148,9.780555555555555,783.4759259259259,316.6384259259259,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-10-31,8.851052867383512,123.21102150537635,16.428270609318997,9.09655017921147,783.0714605734767,375.68324372759855,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-11-30,7.414375,140.13287037037037,17.76673611111111,10.614351851851852,783.3090277777778,409.925,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2012-12-31,6.777889784946237,150.13866487455198,17.837836021505378,20.588037634408604,782.7459677419355,413.0878136200717,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05,d05,II Región de Antofagasta,-69.84,-25.07,2176.0,2013-01-31,7.60590405904059,140.7187371873719,18.903464534645348,13.916769167691676,782.5760557605576,397.2119721197212,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-06-30,7.7817435249526214,85.8275426405559,12.874131396083387,18.013265950726467,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-07-31,9.022535842293907,78.0445788530466,10.901814516129031,14.0663082437276,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-08-31,7.6850134408602155,95.49126344086021,15.209229390681003,8.845206093189963,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-09-30,8.076828703703704,107.98125,14.545694444444445,12.296296296296296,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-10-31,8.7747311827957,94.24417562724014,15.122132616487454,12.63149641577061,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-11-30,7.546875,120.35416666666667,16.308449074074073,13.820833333333333,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2010-12-31,7.211088709677419,122.76164874551971,17.063015232974912,19.948700716845877,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-01-31,6.413597670250896,137.7206541218638,18.116868279569893,26.040994623655912,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-02-28,7.546106150793651,125.73735119047619,17.66143353174603,39.68874007936508,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-03-31,6.844937275985663,119.82683691756273,17.19092741935484,23.666890681003583,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-04-30,6.56212962962963,112.03541666666666,16.467754629629628,25.903240740740742,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-05-31,7.2038082437275985,99.74932795698925,16.772468637992834,14.376120071684587,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-06-30,9.30861111111111,84.33680555555556,13.976157407407408,19.647685185185185,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-07-31,9.808157715839565,70.74076591887605,12.3835599365511,24.20054384772264,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-08-31,7.779681899641577,97.12163978494624,13.754547491039427,11.777777777777779,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-09-30,5.675340855665256,126.38598965679361,16.759732016925245,9.642689233662436,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-10-31,8.473147518694766,102.30364831180603,14.952560616360751,12.794470881486516,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-11-30,6.403009259259259,134.72569444444446,17.82400462962963,14.958333333333334,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2011-12-31,7.018929211469534,134.53875448028674,18.38850806451613,20.05801971326165,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-01-31,6.693525985663083,140.37051971326164,18.17143817204301,31.105510752688172,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-02-29,6.384434865900383,136.8249521072797,18.180986590038316,37.026580459770116,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-03-31,5.753001792114696,136.73879928315412,19.136850358422937,29.004704301075268,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-04-30,7.847175925925926,96.80509259259259,15.957152777777777,35.976830398517144,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-05-31,6.7404569892473125,106.08803763440861,16.46888440860215,17.33893369175627,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-06-30,6.77136574074074,100.64259259259259,14.758194444444445,17.024305555555557,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-07-31,7.05013440860215,96.37701612903226,14.182459677419354,10.84744623655914,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-08-31,8.577060931899641,90.91353046594982,15.000201612903224,11.415322580645162,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-09-30,7.835856481481482,109.70231481481481,17.352199074074075,11.309722222222222,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-10-31,7.790120967741935,112.16017025089606,16.547849462365594,10.565636200716845,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-11-30,6.843194444444444,123.12847222222223,18.14490740740741,11.589583333333334,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2012-12-31,6.481362007168459,138.45340501792114,18.50739247311828,21.254928315412187,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2013-01-31,6.808915770609319,134.2081093189964,19.331362007168458,19.458109318996417,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2013-02-28,6.503745039682539,137.19320436507937,18.71999007936508,35.66294642857143,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
d05a,d05a,II Región de Antofagasta,-69.88,-25.02,1975.0,2013-03-31,6.331586021505377,124.67517921146954,18.131339605734766,23.24910394265233,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/d05a.csv
